State,date,cases_mean_per_10k,cases_median_per_10k,cases_mode_per_10k,deaths_mean_per_10k,deaths_median_per_10k,deaths_mode_per_10k
KS,2022-08-15,2885.8116783884157,2900.093955527717,2213.359920239282,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-08-22,2908.0327249338297,2923.636363636364,1945.2972369522747,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-08-29,2927.8969601068443,2943.548387096774,2442.687747035573,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-09-05,2948.1823272610563,2954.9013466958972,2802.371541501976,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-09-12,2965.7692931036763,2969.7986577181205,1964.8339380407479,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-09-19,2981.288201462189,2983.780760626398,2237.312365975697,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-09-26,2995.1904828536335,2993.266520513623,2237.312365975697,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-10-03,3006.599290461457,3000.3131850923896,2099.2516738873574,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-10-10,3014.7762868295335,3011.6661446915127,2099.2516738873574,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-10-17,3022.956373263294,3021.8181818181815,2228.013029315961,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-10-24,3031.0676269267196,3025.4545454545455,2103.190232374951,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-10-31,3038.2950810130287,3033.197619793298,2103.190232374951,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-11-07,3046.9455081668025,3043.767616661447,2103.190232374951,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-11-14,3058.209116475442,3061.775759473849,2280.2001429592565,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-11-21,3070.2758487044002,3067.256498590667,2107.1287908625445,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-11-28,3075.308212812793,3067.256498590667,2107.1287908625445,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-12-05,3093.0370319583885,3086.0476041340435,3129.117259552042,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-12-12,3118.6826297781695,3110.952550838387,2413.909520594193,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-12-19,3138.719659592246,3148.8801054018445,2371.3355048859935,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-12-26,3160.7771190089206,3167.7493312953766,2721.1140383891607,40.50466179862923,37.75365738555923,10.911736178467507
KS,2023-01-02,3168.5823517865806,3183.3910034602077,2736.9007803790414,40.50466179862923,37.75365738555923,10.911736178467507
KS,2023-01-09,3172.6892775882384,3184.9445930454717,2142.5758172508863,40.50466179862923,37.75365738555923,10.911736178467507
KS,2023-01-16,3172.6892775882384,3184.9445930454717,2142.5758172508863,40.50466179862923,37.75365738555923,10.911736178467507
KS,2023-01-23,3172.6892775882384,3184.9445930454717,2142.5758172508863,40.50466179862923,37.75365738555923,10.911736178467507
KS,2023-01-30,3172.6892775882384,3184.9445930454717,2142.5758172508863,40.50466179862923,37.75365738555923,10.911736178467507
KS,2023-02-06,3172.6892775882384,3184.9445930454717,2142.5758172508863,40.50466179862923,37.75365738555923,10.911736178467507
KS,2023-02-13,3172.6892775882384,3184.9445930454717,2142.5758172508863,40.50466179862923,37.75365738555923,10.911736178467507
KS,2023-02-20,3172.6892775882384,3184.9445930454717,2142.5758172508863,40.50466179862923,37.75365738555923,10.911736178467507
KS,2023-02-27,3172.6892775882384,3184.9445930454717,2142.5758172508863,40.50466179862923,37.75365738555923,10.911736178467507
KS,2023-03-06,3172.6892775882384,3184.9445930454717,2142.5758172508863,40.50466179862923,37.75365738555923,10.911736178467507
KS,2023-03-13,3172.6892775882384,3184.9445930454717,2142.5758172508863,40.50466179862923,37.75365738555923,10.911736178467507
KS,2023-03-20,3172.6892775882384,3184.9445930454717,2142.5758172508863,40.50466179862923,37.75365738555923,10.911736178467507
KS,2023-03-27,3172.6892775882384,3184.9445930454717,2142.5758172508863,40.50466179862923,37.75365738555923,10.911736178467507
KS,2023-04-03,3172.6892775882384,3184.9445930454717,2142.5758172508863,40.50466179862923,37.75365738555923,10.911736178467507
KS,2023-04-10,3172.6892775882384,3184.9445930454717,2142.5758172508863,40.50466179862923,37.75365738555923,10.911736178467507
KS,2023-04-17,3172.6892775882384,3184.9445930454717,2142.5758172508863,40.50466179862923,37.75365738555923,10.911736178467507
KS,2023-04-24,3172.6892775882384,3184.9445930454717,2142.5758172508863,40.50466179862923,37.75365738555923,10.911736178467507
KS,2023-05-01,3172.6892775882384,3184.9445930454717,2142.5758172508863,40.50466179862923,37.75365738555923,10.911736178467507
KS,2023-05-08,3172.6892775882384,3184.9445930454717,2142.5758172508863,40.50466179862923,37.75365738555923,10.911736178467507
KS,2023-05-15,3172.689277588239,3184.9445930454717,2142.5758172508863,40.50466179862923,37.75365738555923,10.911736178467507
KS,2023-05-22,3172.6892775882384,3184.9445930454717,2142.5758172508863,40.50466179862923,37.75365738555923,10.911736178467507
KS,2023-05-29,3172.6892775882384,3184.9445930454717,2142.5758172508863,40.50466179862923,37.75365738555923,10.911736178467507
KS,2023-06-05,,,,,,
KS,2023-06-12,3172.6892775882384,3184.9445930454717,2142.5758172508863,40.50466179862923,37.75365738555923,10.911736178467507
KS,2023-06-19,3172.6892775882384,3184.9445930454717,2142.5758172508863,40.50466179862923,37.75365738555923,10.911736178467507
KS,2023-06-26,3172.6892775882384,3184.9445930454717,2142.5758172508863,40.50466179862923,37.75365738555923,10.911736178467507
KS,2023-07-03,3172.6892775882384,3184.9445930454717,2142.5758172508863,40.50466179862923,37.75365738555923,10.911736178467507
KS,2023-07-10,3172.6892775882384,3184.9445930454717,2142.5758172508863,40.50466179862923,37.75365738555923,10.911736178467507
KS,2023-07-17,3172.6892775882384,3184.9445930454717,2142.5758172508863,40.50466179862923,37.75365738555923,10.911736178467507
KS,2023-07-24,3172.689277588239,3184.9445930454717,2142.5758172508863,40.50466179862923,37.75365738555923,10.911736178467507
MS,2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0
MS,2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0
MS,2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0
MS,2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0
MS,2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0
MS,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
MS,2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0
MS,2020-03-16,0.013348610678701063,0.0,0.0,0.0,0.0,0.0
MS,2020-03-23,0.34731980478933955,0.0,0.0,0.0018287708670071008,0.0,0.0
MS,2020-03-30,1.837067543285472,1.3272516696871595,0.0,0.05590210182877284,0.0,0.0
MS,2020-04-06,4.746801298507062,3.8940863113312907,0.0,0.177739812388338,0.0,0.0
MS,2020-04-13,8.921172588579871,7.725200438098888,0.0,0.3355085278450682,0.0,0.0
MS,2020-04-20,14.129969647583222,12.588850814947781,0.0,0.5717750429975555,0.3368137420006736,0.0
MS,2020-04-27,20.969037531079994,17.31218991705637,0.0,0.8701987647967581,0.44071307375333285,0.0
MS,2020-05-04,28.84109032846364,22.55073916311701,0.0,1.1561082078882763,0.6103888176768602,0.0
MS,2020-05-11,37.341367355200354,29.016772609401038,0.0,1.7017005224597446,0.8066630366830015,0.0
MS,2020-05-18,44.83695055947422,33.561351004702864,0.0,2.0855368852251344,1.0230179028132993,0.0
MS,2020-05-25,52.639486002715834,38.871813415295605,0.0,2.628045398101593,1.3559934912312421,0.0
MS,2020-06-01,61.84488387537042,48.0886491780487,0.0,3.0897323251110964,1.7490298261462631,0.0
MS,2020-06-08,70.47690293447731,53.91368769200393,0.0,3.5062942305176925,2.2035653687666645,0.0
MS,2020-06-15,79.12683979111968,63.9016886471715,0.0,3.899155403286744,2.5056376847907793,0.0
MS,2020-06-22,85.503597657563,72.14369846878681,0.0,4.175342346797509,2.7292576419213974,0.0
MS,2020-06-29,100.58811090690652,86.11224595272645,125.91598720198162,4.646810815143661,3.0111412225233365,0.0
MS,2020-07-06,117.88846573244453,106.78759555277264,67.82215523737754,5.0301164847327025,3.3416875522138683,0.0
MS,2020-07-13,136.9278527058998,127.60117334469763,75.35795026375283,5.5039695243186255,4.136203164757719,0.0
MS,2020-07-20,160.06033951595546,150.4988015292499,175.18159067325885,5.88000570108531,4.485479103272883,0.0
MS,2020-07-27,192.74770414423577,185.5492023119593,106.55042983412037,6.40306994829294,5.011275369581559,0.0
MS,2020-08-03,226.3795126970531,217.27729433544113,228.90576883596796,7.023875302764052,6.044659365666335,0.0
MS,2020-08-10,253.47750842136907,239.17060151919523,233.0117019092589,7.857137779523968,7.09387443076972,1.2976830949741813
MS,2020-08-17,275.4581033216417,260.1405517959396,203.46646571213265,8.826160406715196,7.949327360354694,1.210800339024095
MS,2020-08-24,298.1209535750209,277.72189166643864,207.56661268953334,9.472576658184904,8.259002312520648,1.210800339024095
MS,2020-08-31,319.74516890836645,293.5764336431417,566.9983800046285,10.38438518647275,9.276624921854518,1.210800339024095
MS,2020-09-07,335.0114069614409,312.01465804257,738.5079125847776,11.000259599145654,9.557129447905112,1.210800339024095
MS,2020-09-14,346.13204563388325,325.11095056249354,427.5875737006392,11.485377154806224,10.330741342937594,1.210800339024095
MS,2020-09-21,359.48465163664093,338.34181644013773,352.3431515911148,12.075883347603973,11.017826843833323,1.210800339024095
MS,2020-09-28,372.1775926551396,349.8474275506313,346.20886981402003,12.56828342795727,11.436432391473701,2.9767542554055146
MS,2020-10-05,384.7750977656244,361.6810947986918,798.7942727957799,13.002669411037017,11.562603237528908,2.9767542554055146
MS,2020-10-12,399.30392068216486,376.8263275994253,798.7942727957799,13.336264130769903,11.7271621955298,3.8895371450797356
MS,2020-10-19,417.69520582143167,395.60621076973905,798.7942727957799,13.653445891045795,11.899252991339988,14.30615164520744
MS,2020-10-26,437.21443140796066,415.4939496235419,806.3300678221552,14.083701291458517,12.09177420212984,14.30615164520744
MS,2020-11-02,454.8627472970498,442.5849495990625,806.3300678221552,14.539528394899845,12.398460880718256,3.8895371450797356
MS,2020-11-09,472.92613705890307,464.7839793778003,675.7694978014349,14.930765700549676,13.159099920288554,3.8895371450797356
MS,2020-11-16,495.27067004032784,489.9466866685344,813.8658628485306,15.35936937581728,13.539996436843042,7.635253054101222
MS,2020-11-23,525.0353102320602,525.9454804580091,813.8658628485306,15.782210878236414,14.10859341598974,7.635253054101222
MS,2020-11-30,554.7970993134992,558.6575308861918,429.8542617400265,16.293871857376576,14.53612654980761,6.482561908466226
MS,2020-12-07,598.5763304162049,595.7669923138692,750.8833922261484,16.795103385933217,15.271838729383019,7.89353203984655
MS,2020-12-14,649.5820907492291,642.5626951187992,569.384835479256,17.65618216802368,16.319477776711146,7.779074290159471
MS,2020-12-21,701.2880934771302,690.9871881354311,1055.0113036925395,18.530569226650933,17.167381974248926,7.779074290159471
MS,2020-12-28,748.0123869705292,739.3448032553147,592.1205098493626,19.296603431306735,18.323248970183336,9.81675392670157
MS,2021-01-04,796.6566011221804,789.1644945639225,1145.440844009043,20.138295706492052,18.7037488818411,9.47223844781586
MS,2021-01-11,848.0125916986264,842.1982799272729,1160.5124340617936,21.31240336336808,19.725913621262457,9.630109088612791
MS,2021-01-18,899.8140593273017,905.7548914105059,1198.1914091936699,22.62382533298896,21.119324181626187,11.77856301531213
MS,2021-01-25,942.6472327223659,951.3274336283187,1205.7272042200452,23.669809423128505,22.117221272745553,10.261591651800515
MS,2021-02-01,980.7303989860131,994.4654562917158,1213.2629992464206,24.712184822865243,23.458117486071743,22.117221272745553
MS,2021-02-08,1006.3110219806518,1018.8138928967792,1235.8703843255464,25.50445344343489,24.344548597807254,14.301604957889719
MS,2021-02-15,1026.003697602095,1038.0705452571895,714.9478563151796,26.264228971147418,24.986985944820404,15.270506108202444
MS,2021-02-22,1041.1590225527855,1051.2370715053823,844.0925700365408,26.69241693935434,25.422831114720527,12.219849144340209
MS,2021-03-01,1052.5957121480922,1064.8066452259031,1129.3682018051377,27.05556135663693,26.066753555845185,15.815881326352532
MS,2021-03-08,1063.5466901076534,1073.4217189515825,1258.4777694046722,27.64815860358514,26.40298198384759,15.815881326352532
MS,2021-03-15,1073.4022623644528,1084.3256680504423,1138.6253182133764,28.057788972299523,27.438393042037692,17.048683462777042
MS,2021-03-22,1081.5663787333322,1094.5681679287657,1138.6253182133764,28.309255932902722,27.956098571132742,13.261133826942203
MS,2021-03-29,1087.6140621824857,1110.643468995992,1266.0135644310474,28.501926579548392,28.385431262359322,13.261133826942203
MS,2021-04-05,1092.2845665282796,1119.253621546612,951.7150007360518,28.735636581439458,28.60068500406059,13.261133826942203
MS,2021-04-12,1097.0288026897495,1124.8696328162994,1169.3948412698412,28.918051581990223,28.67848772129701,13.261133826942203
MS,2021-04-19,1102.059084196086,1128.1708945260348,1161.660777385159,29.137575074050385,28.99467919317762,16.92000250666704
MS,2021-04-26,1106.942411082425,1135.7717418700854,928.4692417739627,29.250726701140422,29.103086511350952,13.419004467739136
MS,2021-05-03,1111.78758885506,1142.2005557129762,1181.7525028382702,29.34081700055487,29.103086511350952,17.90418043292051
MS,2021-05-10,1116.0858990781885,1143.593417029998,935.6223175965665,29.467873489043996,29.103086511350952,13.576875108536067
MS,2021-05-17,1120.984903706594,1145.3574416060742,1054.873465296918,29.581781402559702,29.6549245147376,13.576875108536067
MS,2021-05-24,1126.3296274611753,1150.0062645525566,964.234363767074,29.67477969059191,29.6549245147376,13.576875108536067
MS,2021-05-31,1130.1050812243725,1153.9818846957617,792.5840092699884,29.76675085259516,29.690781374465928,13.892616390129929
MS,2021-06-07,1132.6110483675836,1155.0926049978775,959.8051157125457,29.81648788458256,29.750099166997224,13.892616390129929
MS,2021-06-14,1135.0468909208712,1157.3140456021092,947.0672389127325,29.933151508158158,29.78494197297093,13.892616390129929
MS,2021-06-21,1137.1947229745633,1158.7950060049307,970.1162961872516,30.00984253805691,29.819784778944637,13.892616390129929
MS,2021-06-28,1139.4685210505718,1160.3200159506514,948.4978540772531,30.08673600786423,29.989815984526103,13.892616390129929
MS,2021-07-05,1143.0387236619397,1162.5369956155064,1071.5777165288566,30.196186538090227,30.214927832854972,13.892616390129929
MS,2021-07-12,1148.1719877732683,1164.704129879202,1209.077380952381,30.312488264143322,30.214927832854972,13.892616390129929
MS,2021-07-19,1155.5995355416073,1172.8391412134617,1273.5493594574227,30.40649928586236,30.270008475602374,13.892616390129929
MS,2021-07-26,1172.6854934622368,1190.9952706389802,1191.8537375607498,30.49681305826952,30.34247762472276,13.892616390129929
MS,2021-08-02,1201.210540613031,1212.1660897091765,1303.692539562924,30.599550837057727,30.414946773843145,14.05048703092686
MS,2021-08-09,1243.3905732805406,1252.0438147316918,933.9513325608342,30.82074246513553,30.45009039870587,18.474974806852536
MS,2021-08-16,1313.300240482739,1310.7425938824886,1348.9073097211756,31.299578963876556,31.072349140213976,20.724258289703318
MS,2021-08-23,1394.9262063282515,1379.1371989299241,1033.603707995365,32.112162686125444,31.45219266714594,42.918454935622314
MS,2021-08-30,1468.0120109602237,1450.511628191215,1386.586284853052,33.05307484833777,32.46352722057484,21.649121857494656
MS,2021-09-06,1532.960915104085,1511.5202239289222,1394.1220798794275,33.979233987243234,33.31232556045737,27.955540586055914
MS,2021-09-13,1581.0008421177354,1555.4192863920355,1409.1936699321777,35.23297680711014,35.14984911007879,22.989896545465545
MS,2021-09-20,1625.1033850554504,1601.0719635566952,1439.3368500376791,36.3672536504644,36.382367702941224,24.63054187192118
MS,2021-09-27,1659.9760198972913,1631.4584415718955,1446.8726450640543,37.192644753831786,37.250376173037736,20.52318330360103
MS,2021-10-04,1683.1664509131633,1652.6299062450341,1454.4084400904294,37.98936257788536,37.742631200575126,25.36144689831356
MS,2021-10-11,1701.0644325174242,1667.632864579434,1454.4084400904294,38.586623867897856,38.181339418941455,25.36144689831356
MS,2021-10-18,1714.3565425805502,1678.2158502588609,1454.4084400904294,38.93990429898167,38.48734154867413,21.312536507585687
MS,2021-10-25,1725.8696508770006,1691.5620530748452,1454.4084400904294,39.182339169848646,38.688658114436976,27.50596938058898
MS,2021-11-01,1737.904886519962,1698.726716328217,1454.4084400904294,39.5032615688909,39.07796691819651,21.786148429976475
MS,2021-11-08,1745.02002829673,1707.7364549409006,1550.1437814521926,39.75535528215074,39.37110256592603,22.709454162048175
MS,2021-11-15,1751.7447604362,1715.365870322713,1461.944235116805,39.89802476869926,39.45225005090613,22.101889711570337
MS,2021-11-22,1759.7093867196263,1720.0986552743502,1469.48003014318,40.038430459427595,39.49793732993943,22.101889711570337
MS,2021-11-29,1767.1402833248662,1723.787928385193,1227.1147161066049,40.125895960050144,39.76379353386243,22.101889711570337
MS,2021-12-06,1775.8935699062836,1728.4588778064067,1229.4322132097336,40.25380831477973,39.936803300272096,22.101889711570337
MS,2021-12-13,1787.8170827784784,1735.5954930206517,1469.48003014318,40.37157598276812,39.96131134188556,22.101889711570337
MS,2021-12-20,1799.0388328740676,1744.3249701314217,1469.48003014318,40.496163952932356,40.28566196667277,22.101889711570337
MS,2021-12-27,1812.1848023040302,1752.4916943521596,1469.48003014318,40.65981804881422,40.378350270009356,22.101889711570337
MS,2022-01-03,1867.152179120761,1825.6752993595098,1469.48003014318,40.88771302555875,40.43553224600266,22.101889711570337
MS,2022-01-10,1984.415787995606,1936.2999787885137,1492.087415222306,41.189969900348196,40.598135523092,22.101889711570337
MS,2022-01-17,2137.9611206699233,2111.93637932328,1522.2305953278071,41.51775158492793,40.71255246259602,22.101889711570337
MS,2022-01-24,2312.8722986597745,2281.7756761673277,2351.536544850498,41.84733275000376,41.224970553592456,50.07153075822604
MS,2022-01-31,2442.1226871188833,2419.212488438775,1808.5908063300678,42.28040733610188,41.57760665241706,50.07153075822604
MS,2022-02-07,2559.978315661082,2524.571550225313,1883.9487565938207,43.97784394589391,43.77200494813969,33.06122448979592
MS,2022-02-14,2653.9106927367457,2589.6818859364666,1936.6993217784475,45.30893373667174,45.03977538605521,33.06122448979592
MS,2022-02-21,2686.12413625725,2614.208714256005,2098.7124463519312,46.46595126153826,45.68106312292359,23.68059611953965
MS,2022-02-28,2701.3089629273445,2640.9095288563444,1959.3067068575733,47.179877408349085,46.078525487184415,38.17626527050611
MS,2022-03-07,2710.2771189071373,2657.8782718050848,1966.842501883949,47.835527309439684,47.25449715603504,25.259302527508957
MS,2022-03-14,2713.5162583783335,2663.2013231682963,1966.842501883949,48.09987340349284,47.70866562395052,25.259302527508957
MS,2022-03-21,2713.5162583783335,2663.2013231682963,1966.842501883949,48.09987340349284,47.70866562395052,25.259302527508957
MS,2022-03-28,2713.5162583783335,2663.2013231682963,1966.842501883949,48.09987340349284,47.70866562395052,25.259302527508957
MS,2022-04-04,2722.3963838748755,2671.9857974856423,2203.1937051608425,48.7381651624836,48.29262856519303,25.259302527508957
MS,2022-04-11,2725.4737286986297,2679.2001743795795,1974.378296910324,48.804294488913946,48.29262856519303,25.259302527508957
MS,2022-04-18,2728.463919601192,2680.1636583375716,1974.378296910324,48.83996052929762,48.41989388793789,25.259302527508957
MS,2022-04-25,2730.0690193325418,2683.0683774083163,1974.378296910324,48.86665071505878,48.424707867728884,25.259302527508957
MS,2022-05-02,2732.1848808177524,2684.7779529688078,1974.378296910324,48.911099152101876,49.267470504343315,25.259302527508957
MS,2022-05-09,2734.9401018528906,2688.5829033162836,1974.378296910324,48.953439908247,49.26933369191709,25.259302527508957
MS,2022-05-16,2740.656528332341,2692.219446792759,1974.378296910324,48.982022876852504,49.26933369191709,25.259302527508957
MS,2022-05-23,2749.8388166261734,2700.2788154786617,2621.3991769547324,49.006405720876856,49.26933369191709,25.259302527508957
MS,2022-05-30,2756.7130987221035,2702.9733254146668,1989.4498869630747,49.02326534922679,49.26933369191709,25.259302527508957
MS,2022-06-06,2759.358092520403,2720.10778039744,1989.4498869630747,49.02485585143807,49.26933369191709,25.259302527508957
MS,2022-06-13,2777.247374376186,2743.3479285954863,1989.4498869630747,49.042771973301335,49.26933369191709,25.259302527508957
MS,2022-06-20,2789.363288772109,2756.0679275548327,1989.4498869630747,49.09301062487466,49.26933369191709,25.259302527508957
MS,2022-06-27,2813.4269208333944,2775.255153766449,2049.7362471740767,49.15100946342317,49.26933369191709,25.259302527508957
MS,2022-07-04,2834.928551786995,2786.9024540380915,2064.8078372268274,49.23437485521637,49.26933369191709,25.259302527508957
MS,2022-07-11,2842.9888980731903,2792.7740863787376,2064.8078372268274,49.24682926503018,49.271196879490866,25.259302527508957
MS,2022-07-18,2891.3509757903644,2818.8265457264906,2110.022607385079,49.321555723913,49.432164134121734,25.259302527508957
MS,2022-07-25,2928.9983668750247,2847.5504538975165,2110.022607385079,49.463635708803544,49.47557532376712,25.259302527508957
MS,2022-08-01,2956.461815100913,2887.382566891696,2125.0941974378297,49.55104397238225,49.47557532376712,25.259302527508957
MS,2022-08-08,2980.0846290324926,2914.6333194311665,2140.1657874905804,49.667177733136064,49.5116965705201,32.751091703056765
MS,2022-08-15,3015.231235991771,2947.332883187036,2155.2373775433307,49.85952576966555,49.693950459156625,32.751091703056765
MS,2022-08-22,3039.7624112308067,2979.398748819151,2162.7731725697063,49.96337161813558,49.693950459156625,25.89078509069668
MS,2022-08-29,3075.112022575373,3018.7218685412604,2162.7731725697063,50.09160047401707,50.00654925636171,26.048655731493614
MS,2022-09-05,3099.088339837402,3025.474063004461,2162.7731725697063,50.17541708702826,50.17921146953405,26.048655731493614
MS,2022-09-12,3122.1763340764296,3055.5271284271194,2177.8447626224565,50.31537095205638,50.251359868483775,26.048655731493614
MS,2022-09-19,3133.199154025189,3060.011028238652,2177.8447626224565,50.43178589204362,50.3235082674335,26.048655731493614
MS,2022-09-26,3145.359925369549,3073.5258897742992,2177.8447626224565,50.55668257310537,50.47194849620625,26.206526372290543
MS,2022-10-03,3145.359925369549,3073.5258897742992,2177.8447626224565,50.55668257310537,50.47194849620625,26.206526372290543
MS,2022-10-10,3157.272361726547,3083.7133363074963,2177.8447626224565,50.732664602740044,50.47194849620625,26.522267653884406
MS,2022-10-17,3161.274353034833,3085.673072633881,2177.8447626224565,50.78499710626965,50.47194849620625,26.522267653884406
MS,2022-10-24,3164.3035357464105,3089.7859733488885,2202.7809965237543,50.8421839535127,50.563982886036555,26.522267653884406
MS,2022-10-31,3169.7885214148937,3092.8299269767763,2202.7809965237543,50.89573555114437,50.76984488786097,26.522267653884406
MS,2022-11-07,3174.2194326579543,3095.4275315966315,2192.9163526752072,50.980629310523284,50.76984488786097,26.522267653884406
MS,2022-11-14,3177.3738901512506,3097.1305294236263,2205.098493626883,51.01070637599265,50.76984488786097,26.522267653884406
MS,2022-11-21,3182.531833833374,3101.607380941531,2200.452147701583,51.065373511190664,50.76984488786097,26.522267653884406
MS,2022-11-28,3183.1739866100875,3103.0326437243566,2200.452147701583,51.077503349664106,50.76984488786097,26.522267653884406
MS,2022-12-05,3187.0269032703686,3103.2127103490075,2200.452147701583,51.15028238050477,50.884898611832284,26.522267653884406
MS,2022-12-12,3196.5225363052987,3111.0711718188354,2200.452147701583,51.17927789429316,51.038953680441914,26.522267653884406
MS,2022-12-19,3210.0876175260164,3124.550682961898,2213.209733487833,51.23203548297251,51.038953680441914,26.522267653884406
MS,2022-12-26,3227.9581963070764,3137.131560028756,2222.4797219003476,51.32995080622377,51.20581433762801,26.522267653884406
MS,2023-01-02,3427.0709029185473,3158.3823267414928,2245.6669178598345,51.37426997478873,51.35243449392429,26.522267653884406
MS,2023-01-09,3574.7756751961915,3198.564490576132,371.37654556668326,51.39817721268149,51.35243449392429,26.522267653884406
MS,2023-01-16,3574.7756751961915,3198.564490576132,371.37654556668326,51.39817721268149,51.35243449392429,26.522267653884406
MS,2023-01-23,3574.7756751961915,3198.564490576132,371.37654556668326,51.39817721268149,51.35243449392429,26.522267653884406
MS,2023-01-30,3574.7756751961915,3198.564490576132,371.37654556668326,51.39817721268149,51.35243449392429,26.522267653884406
MS,2023-02-06,3574.7756751961915,3198.564490576132,371.37654556668326,51.39817721268149,51.35243449392429,26.522267653884406
MS,2023-02-13,3574.7756751961915,3198.564490576132,371.37654556668326,51.39817721268149,51.35243449392429,26.522267653884406
MS,2023-02-20,3574.7756751961915,3198.564490576132,371.37654556668326,51.39817721268149,51.35243449392429,26.522267653884406
MS,2023-02-27,3574.7756751961915,3198.564490576132,371.37654556668326,51.39817721268149,51.35243449392429,26.522267653884406
MS,2023-03-06,3574.7756751961915,3198.564490576132,371.37654556668326,51.39817721268149,51.35243449392429,26.522267653884406
MS,2023-03-13,3574.7756751961915,3198.564490576132,371.37654556668326,51.39817721268149,51.35243449392429,26.522267653884406
MS,2023-03-20,3574.7756751961915,3198.564490576132,371.37654556668326,51.39817721268149,51.35243449392429,26.522267653884406
MS,2023-03-27,3574.7756751961915,3198.564490576132,371.37654556668326,51.39817721268149,51.35243449392429,26.522267653884406
MS,2023-04-03,3574.7756751961915,3198.564490576132,371.37654556668326,51.39817721268149,51.35243449392429,26.522267653884406
MS,2023-04-10,3574.7756751961915,3198.564490576132,371.37654556668326,51.39817721268149,51.35243449392429,26.522267653884406
MS,2023-04-17,3574.7756751961915,3198.564490576132,371.37654556668326,51.39817721268149,51.35243449392429,26.522267653884406
MS,2023-04-24,3574.7756751961915,3198.564490576132,371.37654556668326,51.39817721268149,51.35243449392429,26.522267653884406
MS,2023-05-01,3574.7756751961915,3198.564490576132,371.37654556668326,51.39817721268149,51.35243449392429,26.522267653884406
MS,2023-05-08,3445.297357581936,3309.555704958888,2256.083429895713,51.89404910562464,51.91029900332226,34.888176336539814
MS,2023-05-15,3394.6490256943684,3331.3941376718294,2256.083429895713,52.48467816417146,52.13990875515968,27.311620857869062
MS,2023-05-22,3395.792020852503,3332.2927717480334,2256.083429895713,52.87695846554102,52.17961495199238,27.311620857869062
MS,2023-05-29,3395.792020852503,3332.2927717480334,2256.083429895713,52.87695846554102,52.17961495199238,27.311620857869062
MS,2023-06-05,,,,,,
MS,2023-06-12,3395.792020852503,3332.2927717480334,2256.083429895713,52.87695846554102,52.17961495199238,27.311620857869062
MS,2023-06-19,3395.792020852503,3332.2927717480334,2256.083429895713,52.87695846554102,52.17961495199238,27.311620857869062
MS,2023-06-26,3395.792020852503,3332.2927717480334,2256.083429895713,52.87695846554102,52.17961495199238,27.311620857869062
MS,2023-07-03,3395.792020852503,3332.2927717480334,2256.083429895713,52.87695846554102,52.17961495199238,27.311620857869062
MS,2023-07-10,3395.792020852503,3332.2927717480334,2256.083429895713,52.87695846554102,52.17961495199238,27.311620857869062
MS,2023-07-17,3395.792020852503,3332.2927717480334,2256.083429895713,52.87695846554102,52.17961495199238,27.311620857869062
MS,2023-07-24,3395.7920208525024,3332.2927717480334,2256.083429895713,52.87695846554102,52.17961495199238,27.311620857869062
NV,2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0
NV,2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0
NV,2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0
NV,2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0
NV,2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0
NV,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
NV,2020-03-09,0.0013288236400508038,0.0,0.0,0.0,0.0,0.0
NV,2020-03-16,0.016783418666224143,0.0,0.0,3.707286246633483e-05,0.0,0.0
NV,2020-03-23,0.09113960285844613,0.0,0.0,0.00048194721206235274,0.0,0.0
NV,2020-03-30,0.3707477981917007,0.0,0.0,0.0034933404201660857,0.0,0.0
NV,2020-04-06,1.3017414685277156,0.34776560598156847,0.0,0.018745535630714155,0.0,0.0
